id	app_id	parent_goal_id	creator_id	hobby_icon	hobby_picture_url	title	description	created_date	level_id	privacy	order	status
79	3	NULL	1	51	hobby_default.png	Beach/sun tanning		0000-00-00 00:00:00	10	0	1	0
80	3	NULL	1	60	hobby_default.png	Beachcombing		0000-00-00 00:00:00	10	0	1	0
81	3	NULL	1	63	hobby_default.png	Beadwork		0000-00-00 00:00:00	10	0	1	0
82	3	NULL	1	90	hobby_default.png	Beadwork / beading		0000-00-00 00:00:00	10	0	1	0
83	3	NULL	1	165	hobby_default.png	Beadwork and beading		0000-00-00 00:00:00	10	0	1	0
84	3	NULL	1	229	hobby_default.png	Beatboxing		0000-00-00 00:00:00	10	0	1	0
85	3	NULL	1	232	hobby_default.png	Become a landlord		0000-00-00 00:00:00	10	0	1	0
86	3	NULL	1	75	hobby_default.png	Become a wikipedia editor		0000-00-00 00:00:00	10	0	1	0
87	3	NULL	1	169	hobby_default.png	Becoming a child advocate		0000-00-00 00:00:00	10	0	1	0
88	3	NULL	1	318	hobby_default.png	Bee keeping		0000-00-00 00:00:00	10	0	1	0
89	3	NULL	1	349	hobby_default.png	Beekeeping		0000-00-00 00:00:00	10	0	1	0
90	3	NULL	1	177	hobby_default.png	Bell ringing		0000-00-00 00:00:00	10	0	1	0
91	3	NULL	1	361	hobby_default.png	Belly dancing		0000-00-00 00:00:00	10	0	1	0
92	3	NULL	1	81	hobby_default.png	Bicycle polo		0000-00-00 00:00:00	10	0	1	0
93	3	NULL	1	3	hobby_default.png	Bicycling		0000-00-00 00:00:00	10	0	1	0
94	3	NULL	1	9	hobby_default.png	Biking		0000-00-00 00:00:00	10	0	1	0
95	3	NULL	1	198	hobby_default.png	Billiards		0000-00-00 00:00:00	10	0	1	0
96	3	NULL	1	247	hobby_default.png	Bird keeping		0000-00-00 00:00:00	10	0	1	0
97	3	NULL	1	224	hobby_default.png	Bird watching		0000-00-00 00:00:00	10	0	1	0
98	3	NULL	1	346	hobby_default.png	Birding		0000-00-00 00:00:00	10	0	1	0
99	3	NULL	1	252	hobby_default.png	Blacksmithing		0000-00-00 00:00:00	10	0	1	0
100	3	NULL	1	94	hobby_default.png	Blogging		0000-00-00 00:00:00	10	0	1	0
101	3	NULL	1	294	hobby_default.png	Bmx		0000-00-00 00:00:00	10	0	1	0
102	3	NULL	1	310	hobby_default.png	Board games		0000-00-00 00:00:00	10	0	1	0
103	3	NULL	1	248	hobby_default.png	Board sports		0000-00-00 00:00:00	10	0	1	0
104	3	NULL	1	118	hobby_default.png	Boating		0000-00-00 00:00:00	10	0	1	0
105	3	NULL	1	137	hobby_default.png	Body art / tattoos		0000-00-00 00:00:00	10	0	1	0
106	3	NULL	1	163	hobby_default.png	Body art/tattoos/piercings		0000-00-00 00:00:00	10	0	1	0
107	3	NULL	1	239	hobby_default.png	Body building		0000-00-00 00:00:00	10	0	1	0
108	3	NULL	1	60	hobby_default.png	Body piercing		0000-00-00 00:00:00	10	0	1	0
109	3	NULL	1	228	hobby_default.png	Bonsai		0000-00-00 00:00:00	10	0	1	0
110	3	NULL	1	208	hobby_default.png	Bonsai sculpture		0000-00-00 00:00:00	10	0	1	0
111	3	NULL	1	296	hobby_default.png	Bonsai tree		0000-00-00 00:00:00	10	0	1	0
112	3	NULL	1	337	hobby_default.png	Book binding		0000-00-00 00:00:00	10	0	1	0
113	3	NULL	1	111	hobby_default.png	Book collecting		0000-00-00 00:00:00	10	0	1	0
114	3	NULL	1	233	hobby_default.png	Book making		0000-00-00 00:00:00	10	0	1	0
115	3	NULL	1	22	hobby_default.png	Book restoration		0000-00-00 00:00:00	10	0	1	0
116	3	NULL	1	271	hobby_default.png	Books		0000-00-00 00:00:00	10	0	1	0
117	3	NULL	1	107	hobby_default.png	Boomerangs		0000-00-00 00:00:00	10	0	1	0
118	3	NULL	1	280	hobby_default.png	Bottle tops collecting		0000-00-00 00:00:00	10	0	1	0
119	3	NULL	1	75	hobby_default.png	Bottles		0000-00-00 00:00:00	10	0	1	0
120	3	NULL	1	239	hobby_default.png	Bottles and cans		0000-00-00 00:00:00	10	0	1	0
121	3	NULL	1	136	hobby_default.png	Bouldering		0000-00-00 00:00:00	10	0	1	0
122	3	NULL	1	295	hobby_default.png	Bowling		0000-00-00 00:00:00	10	0	1	0
123	3	NULL	1	205	hobby_default.png	Bowls		0000-00-00 00:00:00	10	0	1	0
124	3	NULL	1	204	hobby_default.png	Boxing		0000-00-00 00:00:00	10	0	1	0
125	3	NULL	1	237	hobby_default.png	Boxing for men		0000-00-00 00:00:00	10	0	1	0
126	3	NULL	1	246	hobby_default.png	Brazilian jiu-jitsu		0000-00-00 00:00:00	10	0	1	0
127	3	NULL	1	351	hobby_default.png	Breakdancing		0000-00-00 00:00:00	10	0	1	0
128	3	NULL	1	135	hobby_default.png	Brewing beer		0000-00-00 00:00:00	10	0	1	0
129	3	NULL	1	185	hobby_default.png	Bridge building		0000-00-00 00:00:00	10	0	1	0
130	3	NULL	1	208	hobby_default.png	Bringing food to the disabled		0000-00-00 00:00:00	10	0	1	0
131	3	NULL	1	61	hobby_default.png	Budgeting		0000-00-00 00:00:00	10	0	1	0
132	3	NULL	1	94	hobby_default.png	Build models		0000-00-00 00:00:00	10	0	1	0
133	3	NULL	1	148	hobby_default.png	Building a house		0000-00-00 00:00:00	10	0	1	0
134	3	NULL	1	100	hobby_default.png	Building circuits		0000-00-00 00:00:00	10	0	1	0
135	3	NULL	1	332	hobby_default.png	Building computers and robots		0000-00-00 00:00:00	10	0	1	0
136	3	NULL	1	277	hobby_default.png	Building dollhouses		0000-00-00 00:00:00	10	0	1	0
137	3	NULL	1	184	hobby_default.png	Building robots		0000-00-00 00:00:00	10	0	1	0
138	3	NULL	1	77	hobby_default.png	Bungee jumping		0000-00-00 00:00:00	10	0	1	0
139	3	NULL	1	50	hobby_default.png	Bus spotting		0000-00-00 00:00:00	10	0	1	0
140	3	NULL	1	67	hobby_default.png	Bush walking		0000-00-00 00:00:00	10	0	1	0
141	3	NULL	1	289	hobby_default.png	Business cards		0000-00-00 00:00:00	10	0	1	0
142	3	NULL	1	142	hobby_default.png	Butterfly collecting and watching		0000-00-00 00:00:00	10	0	1	0
143	3	NULL	1	287	hobby_default.png	Butterfly watching		0000-00-00 00:00:00	10	0	1	0
144	3	NULL	1	99	hobby_default.png	Button collecting		0000-00-00 00:00:00	10	0	1	0
145	3	NULL	1	278	hobby_default.png	Cake decorating		0000-00-00 00:00:00	10	0	1	0
146	3	NULL	1	101	hobby_default.png	Cake making and decorating		0000-00-00 00:00:00	10	0	1	0
147	3	NULL	1	173	hobby_default.png	Calendars		0000-00-00 00:00:00	10	0	1	0
148	3	NULL	1	102	hobby_default.png	Calligraphy		0000-00-00 00:00:00	10	0	1	0
149	3	NULL	1	180	hobby_default.png	Cameras		0000-00-00 00:00:00	10	0	1	0
150	3	NULL	1	338	hobby_default.png	Camping		0000-00-00 00:00:00	10	0	1	0
151	3	NULL	1	27	hobby_default.png	Candle making		0000-00-00 00:00:00	10	0	1	0
152	3	NULL	1	57	hobby_default.png	Candlemaking		0000-00-00 00:00:00	10	0	1	0
153	3	NULL	1	259	hobby_default.png	Canning		0000-00-00 00:00:00	10	0	1	0
154	3	NULL	1	175	hobby_default.png	Canoeing		0000-00-00 00:00:00	10	0	1	0
155	3	NULL	1	25	hobby_default.png	Car racing		0000-00-00 00:00:00	10	0	1	0
156	3	NULL	1	112	hobby_default.png	Caravaning		0000-00-00 00:00:00	10	0	1	0
157	3	NULL	1	109	hobby_default.png	Card collecting		0000-00-00 00:00:00	10	0	1	0
158	3	NULL	1	314	hobby_default.png	Card games		0000-00-00 00:00:00	10	0	1	0
159	3	NULL	1	250	hobby_default.png	Carpentry		0000-00-00 00:00:00	10	0	1	0
160	3	NULL	1	365	hobby_default.png	Cartooning		0000-00-00 00:00:00	10	0	1	0
161	3	NULL	1	138	hobby_default.png	"Carving wood animals, caricatures, figures"		0000-00-00 00:00:00	10	0	1	0
162	3	NULL	1	34	hobby_default.png	Casino gambling		0000-00-00 00:00:00	10	0	1	0
163	3	NULL	1	247	hobby_default.png	Cats		0000-00-00 00:00:00	10	0	1	0
164	3	NULL	1	268	hobby_default.png	Cave diving		0000-00-00 00:00:00	10	0	1	0
165	3	NULL	1	101	hobby_default.png	Caving		0000-00-00 00:00:00	10	0	1	0
166	3	NULL	1	254	hobby_default.png	Cb radio		0000-00-00 00:00:00	10	0	1	0
167	3	NULL	1	280	hobby_default.png	Ceramics		0000-00-00 00:00:00	10	0	1	0
168	3	NULL	1	145	hobby_default.png	Chainmail making		0000-00-00 00:00:00	10	0	1	0
169	3	NULL	1	42	hobby_default.png	Chalk drawing		0000-00-00 00:00:00	10	0	1	0
170	3	NULL	1	1	hobby_default.png	Charting your family history		0000-00-00 00:00:00	10	0	1	0
171	3	NULL	1	116	hobby_default.png	Checkers		0000-00-00 00:00:00	10	0	1	0
172	3	NULL	1	26	hobby_default.png	Cheerleading		0000-00-00 00:00:00	10	0	1	0
173	3	NULL	1	84	hobby_default.png	Chess		0000-00-00 00:00:00	10	0	1	0
174	3	NULL	1	284	hobby_default.png	Cigar enthusiast		0000-00-00 00:00:00	10	0	1	0
175	3	NULL	1	121	hobby_default.png	Cigar smoking		0000-00-00 00:00:00	10	0	1	0
176	3	NULL	1	340	hobby_default.png	Cigars		0000-00-00 00:00:00	10	0	1	0
177	3	NULL	1	236	hobby_default.png	Clarinet		0000-00-00 00:00:00	10	0	1	0
178	3	NULL	1	170	hobby_default.png	Classic car restoration		0000-00-00 00:00:00	10	0	1	0
179	3	NULL	1	75	hobby_default.png	Classic cars		0000-00-00 00:00:00	10	0	1	0
180	3	NULL	1	296	hobby_default.png	Classic video games		0000-00-00 00:00:00	10	0	1	0
181	3	NULL	1	164	hobby_default.png	Classical guitar		0000-00-00 00:00:00	10	0	1	0
182	3	NULL	1	266	hobby_default.png	Climbing		0000-00-00 00:00:00	10	0	1	0
183	3	NULL	1	34	hobby_default.png	Clocks		0000-00-00 00:00:00	10	0	1	0
184	3	NULL	1	294	hobby_default.png	Cloud watching		0000-00-00 00:00:00	10	0	1	0
